ADM1_code_A,ADM1_name_A,country_A,ISO_A3_A,WB_region_A,ADM1_code_B,ADM1_name_B,country_B,ISO_A3_B,WB_region_B,cross_country,border_length_km,narrow_border,potential_artifact
CMR001,Adamaoua,Cameroon,CMR,AFR,CAF007,Yadé,Central African Republic,CAF,AFR,True,86.781,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,CMR002,Centre,Cameroon,CMR,AFR,False,233.9809,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,CMR003,Est,Cameroon,CMR,AFR,False,216.4626,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,CMR006,Nord,Cameroon,CMR,AFR,False,579.9664,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,CMR007,Nord - Ouest,Cameroon,CMR,AFR,False,32.9144,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,CMR008,Ouest,Cameroon,CMR,AFR,False,61.4881,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,NGA002,Adamawa,Nigeria,NGA,AFR,True,131.3744,False,False
CMR001,Adamaoua,Cameroon,CMR,AFR,NGA035,Taraba,Nigeria,NGA,AFR,True,214.5364,False,False
CMR002,Centre,Cameroon,CMR,AFR,CMR003,Est,Cameroon,CMR,AFR,False,453.2168,False,False
CMR002,Centre,Cameroon,CMR,AFR,CMR005,Littoral,Cameroon,CMR,AFR,False,401.4671,False,False
CMR002,Centre,Cameroon,CMR,AFR,CMR008,Ouest,Cameroon,CMR,AFR,False,254.264,False,False
CMR002,Centre,Cameroon,CMR,AFR,CMR009,Sud,Cameroon,CMR,AFR,False,428.6792,False,False
CMR003,Est,Cameroon,CMR,AFR,CMR009,Sud,Cameroon,CMR,AFR,False,326.3971,False,False
CMR003,Est,Cameroon,CMR,AFR,COG012,Sangha,Congo,COG,AFR,True,486.2868,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,CMR006,Nord,Cameroon,CMR,AFR,False,161.6121,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,NGA002,Adamawa,Nigeria,NGA,AFR,True,132.4735,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,NGA008,Borno,Nigeria,NGA,AFR,True,429.8165,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD004,Chari-Baguirmi,Chad,TCD,AFR,True,137.2184,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD008,Hadjer-Lamis,Chad,TCD,AFR,True,147.2972,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD010,Lac,Chad,TCD,AFR,True,28.2963,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD014,Mayo-Kebbi Est,Chad,TCD,AFR,True,291.2742,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD015,Mayo-Kebbi Ouest,Chad,TCD,AFR,True,56.7269,False,False
CMR004,Extrême - Nord,Cameroon,CMR,AFR,TCD022,Ville de N'Djamena,Chad,TCD,AFR,True,45.3572,False,False
CMR005,Littoral,Cameroon,CMR,AFR,CMR008,Ouest,Cameroon,CMR,AFR,False,191.0755,False,False
CMR005,Littoral,Cameroon,CMR,AFR,CMR009,Sud,Cameroon,CMR,AFR,False,37.1445,False,False
CMR005,Littoral,Cameroon,CMR,AFR,CMR010,Sud - Ouest,Cameroon,CMR,AFR,False,246.4144,False,False
CMR006,Nord,Cameroon,CMR,AFR,CAF007,Yadé,Central African Republic,CAF,AFR,True,53.8463,False,False
CMR006,Nord,Cameroon,CMR,AFR,NGA002,Adamawa,Nigeria,NGA,AFR,True,393.4241,False,False
CMR006,Nord,Cameroon,CMR,AFR,TCD012,Logone Oriental,Chad,TCD,AFR,True,125.8709,False,False
CMR006,Nord,Cameroon,CMR,AFR,TCD015,Mayo-Kebbi Ouest,Chad,TCD,AFR,True,275.8022,False,False
CMR007,Nord - Ouest,Cameroon,CMR,AFR,CMR008,Ouest,Cameroon,CMR,AFR,False,222.0883,False,False
CMR007,Nord - Ouest,Cameroon,CMR,AFR,CMR010,Sud - Ouest,Cameroon,CMR,AFR,False,176.3214,False,False
CMR007,Nord - Ouest,Cameroon,CMR,AFR,NGA035,Taraba,Nigeria,NGA,AFR,True,327.7899,False,False
CMR008,Ouest,Cameroon,CMR,AFR,CMR010,Sud - Ouest,Cameroon,CMR,AFR,False,65.036,False,False
CMR009,Sud,Cameroon,CMR,AFR,COG012,Sangha,Congo,COG,AFR,True,42.625,False,False
CMR009,Sud,Cameroon,CMR,AFR,GAB009,Woleu-Ntem,Gabon,GAB,AFR,True,324.6266,False,False
CMR009,Sud,Cameroon,CMR,AFR,GNQ004,Centro Sur,Equatorial Guinea,GNQ,AFR,True,22.9889,False,False
CMR009,Sud,Cameroon,CMR,AFR,GNQ005,Kientem,Equatorial Guinea,GNQ,AFR,True,107.2476,False,False
CMR009,Sud,Cameroon,CMR,AFR,GNQ006,Litoral,Equatorial Guinea,GNQ,AFR,True,47.2331,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,AGO004,Cabinda,Angola,AGO,AFR,True,257.407,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,AGO018,Zaire,Angola,AGO,AFR,True,173.4628,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,COD021,Kwango,Democratic Republic of Congo,COD,AFR,False,115.1235,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,COG001,Bouenza,Congo,COG,AFR,True,103.9853,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,COG008,Niari,Congo,COG,AFR,True,131.8818,False,False
COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,COG011,Pool,Congo,COG,AFR,True,307.1308,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COD002,Kongo Central,Democratic Republic of Congo,COD,AFR,False,242.0765,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COD021,Kwango,Democratic Republic of Congo,COD,AFR,False,73.5966,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COD022,Kwilu,Democratic Republic of Congo,COD,AFR,False,34.0012,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,False,89.0234,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COG002,Brazzaville,Congo,COG,AFR,True,9.4465,False,False
COD007,Kinshasa,Democratic Republic of Congo,COD,AFR,COG011,Pool,Congo,COG,AFR,True,104.6619,False,False
COD008,Maniema,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,499.6464,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,COD008,Maniema,Democratic Republic of Congo,COD,AFR,False,272.1637,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,False,213.7889,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,COD031,Tshopo,Democratic Republic of Congo,COD,AFR,False,230.9611,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,RWA003,North/Amajyaruguru,Rwanda,RWA,AFR,True,23.896,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,RWA005,West/Iburengerazuba,Rwanda,RWA,AFR,True,35.4866,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,UGA021,Bundibugyo,Uganda,UGA,AFR,True,48.7059,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,UGA046,Kanungu,Uganda,UGA,AFR,True,84.0145,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,UGA048,Kasese,Uganda,UGA,AFR,True,78.97,False,False
COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,UGA055,Kisoro,Uganda,UGA,AFR,True,48.9638,False,False
COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,BDI001,Bubanza,Burundi,BDI,AFR,True,25.9447,False,False
COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,BDI006,Cibitoke,Burundi,BDI,AFR,True,70.4086,False,False
COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,COD008,Maniema,Democratic Republic of Congo,COD,AFR,False,719.3201,False,False
COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,False,34.9373,False,False
COD011,Sud-Kivu,Democratic Republic of Congo,COD,AFR,RWA005,West/Iburengerazuba,Rwanda,RWA,AFR,True,49.1364,False,False
COD012,Bas-Uélé,Democratic Republic of Congo,COD,AFR,COD026,Mongala,Democratic Republic of Congo,COD,AFR,False,260.526,False,False
COD012,Bas-Uélé,Democratic Republic of Congo,COD,AFR,COD027,Nord-Ubangi,Democratic Republic of Congo,COD,AFR,False,319.4726,False,False
COD012,Bas-Uélé,Democratic Republic of Congo,COD,AFR,COD031,Tshopo,Democratic Republic of Congo,COD,AFR,False,570.4957,False,False
COD013,Équateur,Democratic Republic of Congo,COD,AFR,COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,False,560.5049,False,False
COD013,Équateur,Democratic Republic of Congo,COD,AFR,COD026,Mongala,Democratic Republic of Congo,COD,AFR,False,376.1019,False,False
COD013,Équateur,Democratic Republic of Congo,COD,AFR,COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,False,223.6586,False,False
COD013,Équateur,Democratic Republic of Congo,COD,AFR,COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,False,641.6208,False,False
COD013,Équateur,Democratic Republic of Congo,COD,AFR,COG007,Likouala,Congo,COG,AFR,True,316.1201,False,False
COD014,Haut-Katanga,Democratic Republic of Congo,COD,AFR,COD015,Haut-Lomami,Democratic Republic of Congo,COD,AFR,False,353.2051,False,False
COD014,Haut-Katanga,Democratic Republic of Congo,COD,AFR,COD024,Lualaba,Democratic Republic of Congo,COD,AFR,False,660.1521,False,False
COD014,Haut-Katanga,Democratic Republic of Congo,COD,AFR,ZMB102,Copperbelt,Zambia,ZMB,AFR,True,327.9747,False,False
COD014,Haut-Katanga,Democratic Republic of Congo,COD,AFR,ZMB108,North-Western,Zambia,ZMB,AFR,True,405.9376,False,False
COD015,Haut-Lomami,Democratic Republic of Congo,COD,AFR,COD023,Lomami,Democratic Republic of Congo,COD,AFR,False,595.9297,False,False
COD015,Haut-Lomami,Democratic Republic of Congo,COD,AFR,COD024,Lualaba,Democratic Republic of Congo,COD,AFR,False,790.4606,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,CAF004,Haut-Oubangui,Central African Republic,CAF,AFR,True,71.5058,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,COD012,Bas-Uélé,Democratic Republic of Congo,COD,AFR,False,700.7394,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,COD017,Ituri,Democratic Republic of Congo,COD,AFR,False,913.7852,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,COD031,Tshopo,Democratic Republic of Congo,COD,AFR,False,163.3754,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,SSD001,Central Equatoria,South Sudan,SSD,AFR,True,212.487,False,False
COD016,Haut-Uélé,Democratic Republic of Congo,COD,AFR,SSD012,Western Equatoria,South Sudan,SSD,AFR,True,483.7855,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,COD009,Nord-Kivu,Democratic Republic of Congo,COD,AFR,False,369.3446,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,COD031,Tshopo,Democratic Republic of Congo,COD,AFR,False,182.6613,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,SSD001,Central Equatoria,South Sudan,SSD,AFR,True,60.9363,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA010,Arua,Uganda,UGA,AFR,True,68.8377,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA021,Bundibugyo,Uganda,UGA,AFR,True,31.9096,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA057,Koboko,Uganda,UGA,AFR,True,29.844,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA072,Maracha,Uganda,UGA,AFR,True,35.1009,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA091,Nebbi,Uganda,UGA,AFR,True,53.0261,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA093,Ntoroko,Uganda,UGA,AFR,True,100.2784,False,False
COD017,Ituri,Democratic Republic of Congo,COD,AFR,UGA111,Zombo,Uganda,UGA,AFR,True,79.6778,False,False
COD018,Kasaï,Democratic Republic of Congo,COD,AFR,COD019,Kasaï-Central,Democratic Republic of Congo,COD,AFR,False,632.3836,False,False
COD018,Kasaï,Democratic Republic of Congo,COD,AFR,COD021,Kwango,Democratic Republic of Congo,COD,AFR,False,100.2495,False,False
COD018,Kasaï,Democratic Republic of Congo,COD,AFR,COD022,Kwilu,Democratic Republic of Congo,COD,AFR,False,320.2209,False,False
COD018,Kasaï,Democratic Republic of Congo,COD,AFR,COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,False,296.7904,False,False
COD018,Kasaï,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,312.5802,False,False
COD019,Kasaï-Central,Democratic Republic of Congo,COD,AFR,COD020,Kasaï-Oriental,Democratic Republic of Congo,COD,AFR,False,223.8972,False,False
COD019,Kasaï-Central,Democratic Republic of Congo,COD,AFR,COD023,Lomami,Democratic Republic of Congo,COD,AFR,False,200.9936,False,False
COD019,Kasaï-Central,Democratic Republic of Congo,COD,AFR,COD024,Lualaba,Democratic Republic of Congo,COD,AFR,False,208.1786,False,False
COD019,Kasaï-Central,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,316.588,False,False
COD020,Kasaï-Oriental,Democratic Republic of Congo,COD,AFR,COD023,Lomami,Democratic Republic of Congo,COD,AFR,False,317.4829,False,False
COD020,Kasaï-Oriental,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,63.7297,False,False
COD021,Kwango,Democratic Republic of Congo,COD,AFR,COD022,Kwilu,Democratic Republic of Congo,COD,AFR,False,942.4708,False,False
COD022,Kwilu,Democratic Republic of Congo,COD,AFR,COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,False,559.466,False,False
COD023,Lomami,Democratic Republic of Congo,COD,AFR,COD008,Maniema,Democratic Republic of Congo,COD,AFR,False,154.4079,False,False
COD023,Lomami,Democratic Republic of Congo,COD,AFR,COD024,Lualaba,Democratic Republic of Congo,COD,AFR,False,86.6815,False,False
COD023,Lomami,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,262.2823,False,False
COD024,Lualaba,Democratic Republic of Congo,COD,AFR,ZMB108,North-Western,Zambia,ZMB,AFR,True,362.1717,False,False
COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,COG009,Plateaux,Congo,COG,AFR,True,39.925,False,False
COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,COG011,Pool,Congo,COG,AFR,True,117.4673,False,False
COD026,Mongala,Democratic Republic of Congo,COD,AFR,COD027,Nord-Ubangi,Democratic Republic of Congo,COD,AFR,False,317.8518,False,False
COD026,Mongala,Democratic Republic of Congo,COD,AFR,COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,False,279.4863,False,False
COD026,Mongala,Democratic Republic of Congo,COD,AFR,COD031,Tshopo,Democratic Republic of Congo,COD,AFR,False,288.6576,False,False
COD026,Mongala,Democratic Republic of Congo,COD,AFR,COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,False,380.4461,False,False
COD027,Nord-Ubangi,Democratic Republic of Congo,COD,AFR,CAF006,Plateaux,Central African Republic,CAF,AFR,True,26.4475,False,False
COD027,Nord-Ubangi,Democratic Republic of Congo,COD,AFR,COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,False,525.3647,False,False
COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,CAF001,Bas-Oubangui,Central African Republic,CAF,AFR,True,13.512,False,False
COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,CAF006,Plateaux,Central African Republic,CAF,AFR,True,171.3892,False,False
COD029,Sud-Ubangi,Democratic Republic of Congo,COD,AFR,COG007,Likouala,Congo,COG,AFR,True,194.4795,False,False
COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,COD008,Maniema,Democratic Republic of Congo,COD,AFR,False,280.8097,False,False
COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,COD014,Haut-Katanga,Democratic Republic of Congo,COD,AFR,False,558.5454,False,False
COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,COD015,Haut-Lomami,Democratic Republic of Congo,COD,AFR,False,562.0271,False,False
COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,COD023,Lomami,Democratic Republic of Congo,COD,AFR,False,185.2901,False,False
COD030,Tanganyika,Democratic Republic of Congo,COD,AFR,ZMB107,Northern,Zambia,ZMB,AFR,True,106.6324,False,False
COD031,Tshopo,Democratic Republic of Congo,COD,AFR,COD008,Maniema,Democratic Republic of Congo,COD,AFR,False,745.084,False,False
COD031,Tshopo,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,35.241,False,False
COD031,Tshopo,Democratic Republic of Congo,COD,AFR,COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,False,735.0323,False,False
COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,COD018,Kasaï,Democratic Republic of Congo,COD,AFR,False,127.0899,False,False
COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,COD025,Mai-Ndombe,Democratic Republic of Congo,COD,AFR,False,303.7474,False,False
COD032,Tshuapa,Democratic Republic of Congo,COD,AFR,COD028,Sankuru,Democratic Republic of Congo,COD,AFR,False,464.8869,False,False
COG001,Bouenza,Congo,COG,AFR,COG006,Lekoumou,Congo,COG,AFR,False,252.6129,False,False
COG001,Bouenza,Congo,COG,AFR,COG008,Niari,Congo,COG,AFR,False,214.4405,False,False
COG001,Bouenza,Congo,COG,AFR,COG011,Pool,Congo,COG,AFR,False,229.9481,False,False
COG002,Brazzaville,Congo,COG,AFR,COG011,Pool,Congo,COG,AFR,False,49.4152,False,False
COG003,Cuvette,Congo,COG,AFR,COG007,Likouala,Congo,COG,AFR,False,214.7901,False,False
COG003,Cuvette,Congo,COG,AFR,COG009,Plateaux,Congo,COG,AFR,False,244.6814,False,False
COG003,Cuvette,Congo,COG,AFR,COG012,Sangha,Congo,COG,AFR,False,256.7173,False,False
COG004,Cuvette-Ouest,Congo,COG,AFR,COG003,Cuvette,Congo,COG,AFR,False,318.3418,False,False
COG004,Cuvette-Ouest,Congo,COG,AFR,COG009,Plateaux,Congo,COG,AFR,False,163.6623,False,False
COG004,Cuvette-Ouest,Congo,COG,AFR,COG012,Sangha,Congo,COG,AFR,False,194.4982,False,False
COG004,Cuvette-Ouest,Congo,COG,AFR,GAB002,Haut-Ogooue,Gabon,GAB,AFR,True,406.8419,False,False
COG004,Cuvette-Ouest,Congo,COG,AFR,GAB006,Ogooue-Ivindo,Gabon,GAB,AFR,True,290.527,False,False
COG005,Kouilou,Congo,COG,AFR,COG010,Point-Noire,Congo,COG,AFR,False,91.3924,False,False
COG005,Kouilou,Congo,COG,AFR,GAB005,Nyanga,Gabon,GAB,AFR,True,163.1383,False,False
COG006,Lekoumou,Congo,COG,AFR,COG008,Niari,Congo,COG,AFR,False,213.9346,False,False
COG006,Lekoumou,Congo,COG,AFR,COG009,Plateaux,Congo,COG,AFR,False,123.343,False,False
COG006,Lekoumou,Congo,COG,AFR,COG011,Pool,Congo,COG,AFR,False,83.7483,False,False
COG006,Lekoumou,Congo,COG,AFR,GAB002,Haut-Ogooue,Gabon,GAB,AFR,True,224.0951,False,False
COG007,Likouala,Congo,COG,AFR,COG012,Sangha,Congo,COG,AFR,False,344.7561,False,False
COG008,Niari,Congo,COG,AFR,AGO004,Cabinda,Angola,AGO,AFR,True,59.1537,False,False
COG008,Niari,Congo,COG,AFR,COG005,Kouilou,Congo,COG,AFR,False,149.5416,False,False
COG008,Niari,Congo,COG,AFR,GAB002,Haut-Ogooue,Gabon,GAB,AFR,True,109.0086,False,False
COG008,Niari,Congo,COG,AFR,GAB004,Ngounie,Gabon,GAB,AFR,True,315.8819,False,False
COG008,Niari,Congo,COG,AFR,GAB005,Nyanga,Gabon,GAB,AFR,True,243.4067,False,False
COG008,Niari,Congo,COG,AFR,GAB007,Ogooue-lolo,Gabon,GAB,AFR,True,74.9033,False,False
COG009,Plateaux,Congo,COG,AFR,COG011,Pool,Congo,COG,AFR,False,291.0588,False,False
COG009,Plateaux,Congo,COG,AFR,GAB002,Haut-Ogooue,Gabon,GAB,AFR,True,147.081,False,False
COG012,Sangha,Congo,COG,AFR,GAB006,Ogooue-Ivindo,Gabon,GAB,AFR,True,201.7359,False,False
COG012,Sangha,Congo,COG,AFR,GAB009,Woleu-Ntem,Gabon,GAB,AFR,True,196.3877,False,False
COL001,Amazonas,Colombia,COL,LCR,COL010,Caquetá,Colombia,COL,LCR,False,428.9471,False,False
COL001,Amazonas,Colombia,COL,LCR,COL025,Putumayo,Colombia,COL,LCR,False,63.1585,False,False
COL001,Amazonas,Colombia,COL,LCR,PER016,Loreto,Peru,PER,LCR,True,1355.841,False,False
COL002,Antioquia,Colombia,COL,LCR,COL007,Bolívar,Colombia,COL,LCR,False,302.7471,False,False
COL002,Antioquia,Colombia,COL,LCR,COL008,Boyacá,Colombia,COL,LCR,False,72.4635,False,False
COL002,Antioquia,Colombia,COL,LCR,COL009,Caldas,Colombia,COL,LCR,False,259.6606,False,False
COL002,Antioquia,Colombia,COL,LCR,COL014,Chocó,Colombia,COL,LCR,False,521.6314,False,False
COL002,Antioquia,Colombia,COL,LCR,COL015,Córdoba,Colombia,COL,LCR,False,506.785,False,False
COL002,Antioquia,Colombia,COL,LCR,COL027,Risaralda,Colombia,COL,LCR,False,22.544,False,False
COL002,Antioquia,Colombia,COL,LCR,COL028,Santander,Colombia,COL,LCR,False,161.7708,False,False
COL003,Arauca,Colombia,COL,LCR,COL008,Boyacá,Colombia,COL,LCR,False,115.1145,False,False
COL003,Arauca,Colombia,COL,LCR,COL011,Casanare,Colombia,COL,LCR,False,422.5626,False,False
COL003,Arauca,Colombia,COL,LCR,COL033,Vichada,Colombia,COL,LCR,False,48.6201,False,False
COL003,Arauca,Colombia,COL,LCR,VEN003,Apure,Republica Bolivariana de Venezuela,VEN,LCR,True,409.1476,False,False
COL005,Atlántico,Colombia,COL,LCR,COL007,Bolívar,Colombia,COL,LCR,False,91.3135,False,False
COL005,Atlántico,Colombia,COL,LCR,COL021,Magdalena,Colombia,COL,LCR,False,91.3636,False,False
COL006,"Bogotá, D.C.",Colombia,COL,LCR,COL019,Huila,Colombia,COL,LCR,False,3.0625,True,False
COL006,"Bogotá, D.C.",Colombia,COL,LCR,COL022,Meta,Colombia,COL,LCR,False,62.7362,False,False
COL007,Bolívar,Colombia,COL,LCR,COL013,Cesar,Colombia,COL,LCR,False,99.5206,False,False
COL007,Bolívar,Colombia,COL,LCR,COL015,Córdoba,Colombia,COL,LCR,False,16.2954,False,False
COL007,Bolívar,Colombia,COL,LCR,COL021,Magdalena,Colombia,COL,LCR,False,286.0219,False,False
COL007,Bolívar,Colombia,COL,LCR,COL028,Santander,Colombia,COL,LCR,False,116.1634,False,False
COL007,Bolívar,Colombia,COL,LCR,COL029,Sucre,Colombia,COL,LCR,False,420.0526,False,False
COL008,Boyacá,Colombia,COL,LCR,COL009,Caldas,Colombia,COL,LCR,False,1.8405,True,False
COL008,Boyacá,Colombia,COL,LCR,COL011,Casanare,Colombia,COL,LCR,False,365.3585,False,False
COL008,Boyacá,Colombia,COL,LCR,COL016,Cundinamarca,Colombia,COL,LCR,False,416.7878,False,False
COL008,Boyacá,Colombia,COL,LCR,COL024,Norte de Santander,Colombia,COL,LCR,False,76.4523,False,False
COL008,Boyacá,Colombia,COL,LCR,COL028,Santander,Colombia,COL,LCR,False,630.2367,False,False
COL008,Boyacá,Colombia,COL,LCR,VEN003,Apure,Republica Bolivariana de Venezuela,VEN,LCR,True,8.6759,False,False
COL009,Caldas,Colombia,COL,LCR,COL016,Cundinamarca,Colombia,COL,LCR,False,69.0987,False,False
COL009,Caldas,Colombia,COL,LCR,COL027,Risaralda,Colombia,COL,LCR,False,235.7696,False,False
COL009,Caldas,Colombia,COL,LCR,COL030,Tolima,Colombia,COL,LCR,False,135.5475,False,False
COL010,Caquetá,Colombia,COL,LCR,COL025,Putumayo,Colombia,COL,LCR,False,482.9437,False,False
COL011,Casanare,Colombia,COL,LCR,COL022,Meta,Colombia,COL,LCR,False,316.8752,False,False
COL011,Casanare,Colombia,COL,LCR,COL033,Vichada,Colombia,COL,LCR,False,214.1184,False,False
COL012,Cauca,Colombia,COL,LCR,COL010,Caquetá,Colombia,COL,LCR,False,104.4768,False,False
COL012,Cauca,Colombia,COL,LCR,COL019,Huila,Colombia,COL,LCR,False,365.2237,False,False
COL012,Cauca,Colombia,COL,LCR,COL023,Nariño,Colombia,COL,LCR,False,331.3585,False,False
COL012,Cauca,Colombia,COL,LCR,COL025,Putumayo,Colombia,COL,LCR,False,186.6907,False,False
COL012,Cauca,Colombia,COL,LCR,COL030,Tolima,Colombia,COL,LCR,False,48.3015,False,False
COL012,Cauca,Colombia,COL,LCR,COL031,Valle del Cauca,Colombia,COL,LCR,False,279.273,False,False
COL013,Cesar,Colombia,COL,LCR,COL020,La Guajira,Colombia,COL,LCR,False,162.965,False,False
COL013,Cesar,Colombia,COL,LCR,COL021,Magdalena,Colombia,COL,LCR,False,400.4144,False,False
COL013,Cesar,Colombia,COL,LCR,COL024,Norte de Santander,Colombia,COL,LCR,False,324.0724,False,False
COL013,Cesar,Colombia,COL,LCR,COL028,Santander,Colombia,COL,LCR,False,90.0287,False,False
COL013,Cesar,Colombia,COL,LCR,VEN025,Zulia,Republica Bolivariana de Venezuela,VEN,LCR,True,192.0693,False,False
COL014,Chocó,Colombia,COL,LCR,COL027,Risaralda,Colombia,COL,LCR,False,90.3156,False,False
COL014,Chocó,Colombia,COL,LCR,COL031,Valle del Cauca,Colombia,COL,LCR,False,282.403,False,False
COL014,Chocó,Colombia,COL,LCR,PAN005,Darién,Panama,PAN,LCR,True,241.7468,False,False
COL014,Chocó,Colombia,COL,LCR,PAN006,Emberá,Panama,PAN,LCR,True,51.1834,False,False
COL014,Chocó,Colombia,COL,LCR,PAN008,Kuna Yala,Panama,PAN,LCR,True,33.415,False,False
COL015,Córdoba,Colombia,COL,LCR,COL029,Sucre,Colombia,COL,LCR,False,352.8876,False,False
COL016,Cundinamarca,Colombia,COL,LCR,COL006,"Bogotá, D.C.",Colombia,COL,LCR,False,318.3832,False,False
COL016,Cundinamarca,Colombia,COL,LCR,COL019,Huila,Colombia,COL,LCR,False,23.4896,False,False
COL016,Cundinamarca,Colombia,COL,LCR,COL022,Meta,Colombia,COL,LCR,False,284.9656,False,False
COL016,Cundinamarca,Colombia,COL,LCR,COL030,Tolima,Colombia,COL,LCR,False,271.2691,False,False
COL017,Guainía,Colombia,COL,LCR,COL018,Guaviare,Colombia,COL,LCR,False,301.0761,False,False
